Deinem Heiland	HAYDN, J.M.	262		allemand				SA		"Extrait ""Lauda Sion"""			262			
Sei Mutter der Barmherzigkeit	HAYDN, J.M.	262		allemand		chant marial		SA			Opus 112 chansons		262			
Psaumes 	LEWANDOWSKI, Louis	263		allemand		ps 23,25,37,46,67,84,103		SATB					263			
L'enfant qui vient de naître	ANONYME	264		français	Noël		F 255	SATB					264			
Psaume 97=toutes les extrémités de la terre	GODARD Marcel	264		français		psaume 97		SA/SATB					264			
Un enfant nous est né, chantons Noël	GODARD Marcel	264		français	Noël			SSA/SATB					264			
Adeste fideles	DEKYNDT Jean	265		latin	Noël			SATB					265			
Dans une étable obscure	DEKYNDT Jean	265		français	Noël			SATB					265			
Douce nuit 	DEKYNDT Jean	265		français	Noël			SATB					265			
Il est né le Divin Enfant	DEKYNDT Jean	265		français	Noël			SATB					265			
Les anges dans nos campagnes	DEKYNDT Jean	265		français	Noël			SATB					265			
Les Rois Mages	FILLEUL J.	266		français	Noël Epiphanie			SmSA					266			
Madre en la puerta 	ANONYME	266		espagnol	Noël			Solo+SATB					266			
Noêl de Bresse	ANONYME	266		français	Noël 			SAA					266			
Noël des enfants qui n'ont plus de maison	DEBUSSY	266		français	Noël			SS					266			
O nuit charmante	ALAIN Albert	266		français	Noël			SSA					266			
Voisin ,d'ou venait ce grand bruit	ANONYME	266		français	Noël			SA				XVIII	266			
Il est bel et bon	PASSEREAU	267		français				SATB			chant populaire		267			
Malaguena	LORCA Federico Garcia	267		espagnol				SATB			traditionnel espagnol		267			
Zehn geistliche Duette	SCHÜTZ Heinrich	270		allemand				SA		Psaumes 30,27, 145	Chanson de l'Hiver		270			
La mort ne peut me garder	BERTHIER Jacques	271		français	Défunts		S 21-2	SATB					271			
Magnificat des Equipes Notre-Dame	BERTHIER Jacques	271		français	Chant marial			SATB					271			
Pas de plus grand amour	BERTHIER Jacques	271		français	Jeudi Saint	Méditation de Jean XV		SATB					271			
Quand tout fut préparé	BERTHIER, Jacques	271		français		Eucharistie ps 36		SATB					271			
Roi du ciel	BERTHIER, Jacques	271		français	Mystère de Dieu	ps.92	L 35	SATB					271			
Tous les chemins du Dieu vivant	BERTHIER Jacques	271		français		Communion		SATB					271			
Tu connais ton oeuvre,Dieu créateur	BERTHIER, Jacques	271		français	Carême	Entrée	G 109-1	Unisson					271			
Ouvriers de la paix	BERTHIER Jacques	272		français		Communion		SATB					272			
Route des hommes	BERTHIER, Jacques	272		français	Témoignage		T 18	SA/SAB					272			
Voici venir les temps	BERTHIER Jacques	272		français	Avent		E 245-1	SATB					272			
Dieu au delà de tout créé	DUMAS, Henri	273		français		Louange		SATB					273			
Je partirai avant le jour	ROBERT Philippe	273		français	Carême			Unisson					273			
L'Eglise ouvre le livre	DUCHESNEAU	273		français	Jeudi Saint			SATB					273			
Pour l' amour de cet homme	BERTHIER Jacques	273		français	Pâques			SSA/SAB					273			
Ave vera virginitas	JOSQUIN DES PRES	274		latin		chant marial	V	SATB					274			
Quam dilecta	REVEYRON	274		latin		ps.84		SATB					274			
Sit nomen benedictum	LE GUENNANT	274		français	Louange	"""A jamais bénissons le Nom du Seigneur"""		SATB				XX	274			
Messe du Jubilé de Notre-Dame du Puy	LAFARGUE Yves	275		français		Messe		SSA/SATB	orgue				275			
Duo des chats	ROSSINI G.	276		italien				SS			duo comique pr 2 chats	XIX	276			
Lascia ch'io pianga 	HAENDEL	276		italien				SATB			"Ext.de l'opéra""Rinaldo"""	XVIII	276			
Toréador 	BIZET	276		franç/anglais				SATB			"tiré de ""Carmen"""		276			
Va, pensiero	VERDI G.	276		italien				SATB			"n°11,3°partiede ""Nabucco"""		276			
Messe N°4 en Do	GOUNOD	277		latin		Messe		SA					277			
Chante ô mon âme	BERTHIER, Jacques	278		français		psaume 145 en canon		S 	orgue ou guitare				278			
Lumière du soir	BERTHIER Jacques	278		français	Samedi Saint			Unisson	orgue				278			
Mon Dieu,preste Moi l'Aureille	GOUDIMEL	278		franç/allemand				SATB		ps.86		XVI	278			
Splendeur jaillie	BERTHIER Jacques	278		français	Hymne du matin		P14-39-6	SAA					278			
Toi qui veilles en la nuit	Sœur Pia	278		français		Hymne St J eanBaptiste		Unisson					278			
Agnus Dei	BARBER S.	279		latin		Agnus Dei		SATB	orgue				279			
Quand vint le jour d'étendre les bras	Akepsimas Jo	279		français		Communion	D 128-5	SATB					279			
Alleluia	DUCHAMP Jean-François	280		français	Noël	Alleluia		SATB	orgue				280			
Alleluia pour le temps de l'avent	GODARD Marcel	280		français	Avent	Alleluia		SABar	orgue				280			
Alleluia pour le temps pascal 5° dimanche	DUCHAMP Jean-François	280		français	Pâques	Alleluia		SATB					280			
Alleluia Temps de l'Avent	GODARD Marcel	280		français	Avent	Alleluia		SABar	orgue				280			
Parle Seigneur ton peuple écoute	GODARD Marcel	280		français	Carême	Chant avt l'évangile		SABar	orgue				280			
Louez le Seigneur tous les peuples (psaume 116)	SAMSON, Joseph	281		français	Pentecôte	Psaume 103		SATB	orgue				281			
Ut Queant Laxis	ANONYME	281	grégorien			Hymne St J eanBaptiste		Unisson					281			
Exultate Deo	BUSTO Javier	282		latin	Louange			SATB					282			
Exultate Deo	SCARLATTI	282		latin	Louange			SATB					282			
Etans assis aux rives aquatiques	GOUDIMEL	283		français		ps 137		SATB					283			
Jubilez, criez de joie,par le fils et dans l'Esprit	LE MAREC	283		français		Entrée		SATB	trompettes et orgue				283			
Le Christ va se manifester	GOUZES	283			Avent		E 006	SATB					283			
Peuple innombrable de Chanteurs	BERTHIER Jacques	283		français				SATB	orgue		chant de rassemblement		283			
Peuples criez de joie 	NEANDER/RIMAUD	283		franç,allem	Action de Grâce		M 27	SATB					283			
Peuples qui marchez	Akepsimas Jo	283		français	Avent		E 127	SATB					283			
Praise to the Lord=Peuple, criez de joie	ANONYME	283		anglais	Action de Grâce			Unisson								
Revenez à moi	GOUZES	283		français	Carême			SATB					283			
Pater mi si possibile (brésilien)	MESQUITA Lobo de	284		portugais	Passion	Mon Père, si c'est possible…		SATB				XVIII	284			
Tristis est anima	MESQUITA Lobo de	284		portugais	Passion	Mon âme est triste à mourir…		SATB		chant brésilien 			284			
Justitiae Domini	SCARLATTI	285		latin	Carême			SATB		Motet			285			
Sem popeste	Anonyme	286		tchèque	Noël			SSA		Noël tchèque			286			
Soon I will be done	ANONYME	286		anglais				TTT		Negro Spiritual			286			
La nuit qu'il fut livré	ANONYME	287		français		Communion		SATB					287			
Le Christ s'est fait obéissant	GODARD Marcel	287		français	Semaine Sainte			SATB					287			
Messe de la réconciliation	WACKENHEIM	287		français		Messe	AL 137	SATB					287			
En mémoire de Toi	DANIEL, Etienne	288		français		communion	C 200-2	SATB					288			
En mémoire du Seigneur	GELINEAU J.	288		français		communion		SATB					288			
Laissons-nous transformer par la lumière du Christ		288		français	annonce de la Foi			SATB					288			
Voyez! qu'il est bon, qu'il est doux	GELINEAU	288		français		Communion		SAB					288			
Exsultate Justi	VIADANA	289		latin	Louange			SATB					289			
Exultate Justi In Domino	DA VIADANA	289			Louange			4VM					289			
Si Iniquitates	WESLEY Samuel	289		latin	Défunts			TBarB		"tiré ""de profondis"" Ps 129"			289			
Domine non sum dignus	VITTORIA	290		latin/anglais				SSAA/TTBB		chant sacré			290			
Peuple de Dieu marche joyeux	VILLENEUVE Ch.	290		français	Pentecôte		K 180	SATB					290			
Anima Christi	FRISINA Marco	291		latin		Communion		SATB					291			
Pain véritable	JEF Robert	291		français		Communion	D 103	SATB					291			
Qui donc a mis la table ?	DUCHESNEAU	291		français		Communion	C121	SATB					291			
Seigneur, rassemble-nous	OMBRIE	291		français		Communion	D 87	SATB					291			
A ce monde que tu fais	BERTHIER Jacques	292		français	Messe Vienne la paix	Entrée	T154-1	Unisson				XX	292			
Acclamation de la Prière eucharistiquepour la réconciliaion	BERTHIER Jacques	292		français	Messe Vienne la paix	Acclamation		SATB					292			
Agneau de l'Alliance fidèle	BERTHIER, Jacques	292		français	Messe Vienne la paix	Agnus Dei		SATB	orgue				292			
Alleluia,la paix de Dieu pour les nations	BERTHIER Jacques	292		français	Messe Vienne la paix	Alleluia		SATB	orgue				292			
Exultons de joie, artisans de paix	BERTHIER Jacques	292		français	Messe Vienne la paix	Entrée		SATB	orgue				292			
Gloire à Dieu dans les hauteurs	BERTHIER Jacques	292		français	Messe Vienne la paix	Gloria		SATB	orgue				292			
Heureux le Bâtisseur de la Paix	BERTHIER Jacques	292		français	Messe Vienne la paix	Psaume	ZL71-2	SAB	orgue				292			
Jésus , Messie humilié	BERTHIER Jacques	292		français	Messe Vienne la paix	Anamnèse		SATB	orgue				292			
Jésus, Seigneur,toi qui es notre paix	BERTHIER Jacques	292		français	Messe Vienne la paix	rite pénitentiel		SATB	orgue				292			
"Messe ""Vienne la Paix"""	BERTHIER Jacques	292		français	Messe Vienne la paix	Messe		SATB	orgue				292			
Notre Père qui es aux Cieux	BERTHIER Jacques	292		français	Messe Vienne la paix	Notre Père		Unisson	orgue				292			
Pierre tu es pierre	BERTHIER Jacques	292		français	Messe Vienne la paix		K 221-1	SATB	orgue				292			
"Saint le Dieu de l'univers messe ""vienne la paix"""	BERTHIER, Jacques	292		français	Messe Vienne la paix	Sanctus	C 178	SATB					292			
Vienne la paix sur notre terre	BERTHIER Jacques	292		français	Messe Vienne la paix		T 150-1	SATB	flûte + orgue				293			
Cantique de St François d'Assise	GOUZES	293								Cantique			293			
A l' image de ton amour	TEMPLE / LECOT	294		français		Communion	D218	SATB					294			
Changez vos coeurs	LECOT	294		français	Carême		G 162	SATB					294			
Dans l'Eglise en fête	BACH - GODARD	294		français	Pentecôte		K202	SSAA+B	flûte, hautbois, orgue				294			
A la Saint Médard	REVIL, Rudi	295		français				TTBB			chanson populaire		295			
Joshua	Anonyme	295		anglais				TTBB		Spiritual			295			
Pâques du temps	GODARD Marcel	296		français	Pâques			SATB					296			
Qui donne sa vie	KAELIN	296		français	Passion			SATB					296			
Sans avoir vu	GROSLAMBERT Louis	296		français	Pâques		I 168	Unisson/SATB					296			
Sans te voir nous t'aimons	DEISS Lucien	296		français	Mystère de Dieu		M 20	SATB					296			
Gloria Domini super te orta est	SPERLING Oliver	297		lat,allem franç anglais				SATB		chant sacré			297			
Gottes Stern , leuchte uns = dieu étoile, brille pr nous	SPERLING, Oliver	297		allemand				SATB		chant sacré			297			
"Messe ""Simile Est Regnum Caelorum"""	VICTORIA Tomás Luis de	297		latin		Messe		SATB					297			
Tristis est anima mea	MARTINI	298		latin	RéponsJeudi Saint			SSA					298			
Tristis Est Anima Mea 	CROCE	298		latin	RéponsJeudi Saint			SATB					298			
Chœur des soldats	GOUNOD Charles	299		français				TTBB			"Acte IV de ""Faust"""		299			
Je suis né	VEYRAT Antoine	299		français				S+SAB			chanson		299			
Le soir	GOUNOD Charles	299		français				SSA			chant du soir	XIX	299			
Viens réchauffer tes mains (harm T Louppe)	VEYRAT Antoine	299		français				SATB					299			
Au joli bois	ANONYME	300		français				SAB			chant polupaire		300			
Au joli boys	ANONYME	300		français				SCAHCBar			chant populaire		300			
Au son du fifre et du biniou	ANONYME	300		français				SA			chant populaire		300			
Ecoute mon ami, écoute dans le vent	DYLAN	300		français				SATB			 variété		300			
In vino veritas	LALLEMENT	300		français				SSAA	canon		Chanson à boire		300			
La pibole	ANONYME	300		français				SATB			chanson française		300			
La valse des feuilles	BOVET Joseph	300		français				SSA			chanson française		300			
Le joueur de viele	PEHU	300		français				Unisson			Chanson 		300			
Le temps des fleurs	ANONYME/GODARD	300		français				SAA								
Les souliers	BEART Guy / GODARD	300		français				SA			chanson		300			
Mon plaint soit entendu	ARCADELT	300		français				SSA			ch. de la Renaissance		300			
Puisque vous nous avez fui	DEL ENCINA (Juan)	300		français				SATB			Air de Cour		300			
Quand ce beau printemps je voy	LA GROTTE nicolas de	300		français				SATB			Chanson de P de Ronsard		300			
Remplis ton verre vide	ANONYME	300		français				SAB	canon		chanson à boire	XVII	300			
Viens chanter avec nous	FRANCK Melchior	300		français				SATB					300			
Ich lasse dich nicht, du segnest mich denn	SCHEIN J.H.	301		allemand				SSATB		Madrigal Psaume 4			301			
Wende dich,Herr, und sei mir gnädig	SCHEIN J.H.	301		allemand				SSATB		Psaume 25	Ode		301			
Chant de la promesse	Père SEVIN	302		français				SSA		chant scout			302			
Morgengebet = Prière du matin	BERLIOZ, Hector	302		fr/all/anglais				SA		Hymne du matin			302			
Prière des Petits Chanteurs	ANONYME	302		français				SATB		Prière des Puer Cantores			302			
Prière du matin = Morgengebet	BERLIOZ Hector	302		fr/all/anglais				SATB		Hymne du matin			302			
Come ye sons of art	PURCELL, Henry	303		anglais				Solo+SATB	piano		Ode pr l'anniversaire de la Reine Marry	XVII	303			
See nature , rejoicing	PURCELL, Henry	303		anglais				SSA	piano				303			
Sound the trumpet	PURCELL Henry	303		anglais				SS	piano				303			
Strike the viol	PURCELL Henry	303		anglais				SA	piano				303			
The honour of a jubilee	PURCELL, Henry	303		anglais				SSA	piano				303			
Canon des scats	VERNY, Pierre-Gérard	304		français				SSA	canon				304			
Welcome to all the Pleasures	PURCELL Henry	304		anglais				ScTTB	piano				304			
En rentrant de l'école	POULENC	305		français				SmSA			chant		305			
La petite fille sage	POULENC	305		français				SmSA			Les Petites Voix		305			
Le chien perdu	POULENC	305		français				SmSA			"""Petites Voix"" n°2"		305			
Le hérisson	POULENC	305		français				SmSA			"""Petites voix"" n°5"		305			
Le petit garçon malade	POULENC	305		français				SmSA			"""Petites Voix"" n°4"		305			
Petites Voix	POULENC	305		français				SmSA			Poésies de M.Ley		305			
Deep river	ANONYME	306		anglais				SmSA	piano		Negro spirituel		306			
Du profond des maux de mon âme	DE COURBES	306		français				SATB		psaume 129			306			
Le Cerf si fort ne désire	ANONYME	306		français				SATB			chanson		306			
Le corbeau et le renard	DURUFLE	306		français				SSA			fable de La Fontaine		306			
Le cornemuseux	ANONYME/PERISSAS M.	306		français				SATB			chanson 		306			
Le vieux pélerin 	ANONYME/GRINDEL	306		français				SATBarB			Chant populaire		306			
Magnificat in B	DURANTE F.	307		latin		Magnificat		SATB	orchestre	Magnificat			307			
Le jardin extraordinaire	TRENET Charles/GRINDEL	308		français				SATB			Chanson polpulaire		308			
Les Champs Elysées	DASSIN Joe	308		français				SATB			chanson populaire		308			
Les Champs Elysées	THAURE Françoise	308		français				SSA			chanson populaire		308			
Medley de chansons françaises	FARICIER Dominic	308		français				SSmSA			Medley 		308			
O gloriosa Domina	PALESTRINA	309		latin				SATB		Motet			309			
O gloriosa virginum	DE LA TOMBELLE	309		latin				SA		Motet			309			
O Gloriosa Virginum	PALESTRINA	309		latin				SSA		Motet			309			
Adoro te	ALAIN Albert	310		latin		Adoration eucharistique		SA					310			
Joyfully Sing	STEEN SPEVACEK Linda	310		anglais				SSA		a capella			310			
Livet e en gata	ANONYME	310		suédois				Unisson	canon		Canon suédois		310			
Allons gay, bergères	COSTELEY	311		français		Noël		ScATB					311			
Canon de la paix	ANONYME	311		français				SAB	canon		canon		311			
Le temps des cerises	RENARD	311		français				Unisson								
Mes jeunes années	TRENET Charles	311		français				SSAA/SSA			chanson française		311			
Waldecho	BOGENHARDT Helmut	311		allemand				SSA					311			
Eco	DE LASSUS Orlandus	312		italien				SATB	canon		chant		312			
Le chant des marais	GEOFFRAY	312		français				SATB			chant des déportés		312			
Le chant des partisans	ANONYME	312		français				Unisson			chant de la Résistance		312			
L'enfant au tambour	SIMEONE	312		français				SATB			Chanson		312			
Agnus Dei	CHARPENTIER	313		latin		Agnus Dei		SATB					313			
Alleluia	MENSCHICK	313		latin		Alleluia		SATB					313			
La bergeronnette	GODARD Marcel	313		français				Unisson	clar+piano		histoire de J.Renard		313			
La fourmi et le perdreau	GODARD Marcel	313		français				Unisson	piano		histoire de J.Renard		313			
La grenouille bleue	GODARD Marcel	313		français				SA					313			
Les coquelicots	GOGARD Marcel	313		français				Unisson	clar+piano		histoire de J.Renard		313			
Les hirondelles	GODARD Marcel	313		français				SA	flûte+piano		Histoire de J.Renard		313			
"Messe ""cum jubilo"""	DURUFLE Maurice	314		latin		Messe		Bar	orchestre+orgue				314			
Dein Wort,o Herr,wohnt weit und ewig	REGER, Max	315		allemand				SATB		Psaume 119			315			
Ich danke meinem Gott	FRAISSE Claude	315		allemand				SATB		Psaume 9			315			
Jauchzet dem Herrn ,alle Welt	THIEL, Carl	315		allemand				SATB		Psaume de louange			315			
Je louerai l'Eternel	FRAISSE Claude	315		français				SATB		Psaume 9			315			
Mit Fried und Freud ich fahr dahin	BRAHMS	315		allemand				SATB		Motet opus 74			315			
Sehnsucht	BRAHMS	315		allemand				SATB		"Motet ""aspiration"""			315			
Unser lieben Frauen Traum	REGER, Max	315		allemand				SATB		Motet opus 138			315			
For unto us a child is born 	HAENDEL	316		anglais		Noël		Unisson		"tiré du ""Messie"""			316			
Unto us a child is born	HAENDEL	316		anglais		Noël		SA		"tiré du ""Messie"""			316			
Nativité 	ANONYME	319		français		Noël mélodie argentine		Unisson	piano				319			
Psaume CXVII -Nations ,louez l'Eternel-	PHILIP	319		français				SATB	orgue	Psaume 117			319			
Ave Verum	FAURE	320		latin				ScA	orgue	Motet au St Sacrement			320			
En Prière	FAURE Gabriel	320		français				Unisson	orgue	chant sacré			320			
Gloria de la Messe de St Paul	CAMBOURIAN Pierre	320		français		Gloria		SATB					320			
Sanctus	SANDSTRÖM Jan	320		latin		Sanctus		SSA					320			
Sanctus à Notre Dame de l'annonciation	LAFARGUE Yves	320		français		Sanctus		Unisson					320			
Cantique de Saint Pierre	GELINEAU J.	321		français	Carême			Unisson					321			
Pour que l'homme soit un fils à son image	VINCENT	321		français	Carême		G 297-1	SATB					321			
Die Sieben Worte Jesu Christi Am Kreuz=les 7 paroles	FRANCK	322		latin	Passion	les7parolesduChristenCroix		SATB					322			
Les sept paroles du Christ en croix=Die sieben worte...	FRANCK J.	322		latin	Passion			SATB					322			
De la table du Seigneur	HOOG P.M.	323		français		Communion	D80	SA/SATB					323			
Nous avons marché	BERTHIER Jacques	323		français	après Noël	Entrée		Unisson/SATB					323			
Nous avons vu	AKEPSIMAS Jo	323		français	Avent		E 120	Unisson					323			
Madrigal	FAURE	324		français				SATB			Poème de A.Sylvestre		324			
Pavane	FAURE	324		français				SATB	piano		pavane		324			
Le martyre de Saint Sébastien	DEBUSSY claude	325		français				SATB		Paradis et chœur final			325			
Caro mea	MITTERER	326		latin		Communion		SATB					326			
Cotton needs a pickin	CALMELET	326		anglais				SSA			chant de travail		326			
Der Tanz	SCHUBERT	326		allemand				SATB			chanson populaire		326			
Michelle	LENNON - Mc CARTHNEY	326		fran/anglais				SATB			chanson		326			
Morgengesang	MOZART Wolfgang Amadeus	326		allemand				SSA			Ex La Flûte enchantéé		326			
Now,oh nowI need must part	DOWLAND John	326		anglais				SATB			chanson		326			
Parlez-moi d'amour	LENOIR Jean	326		français				SAB			Chanson française		326			
O amor, o bonitas, o charitas	CHARPENTIER	327		latin				3dessusB		Motet baroque			327			
Quam pulchra es	DUNSTABLE	328		latin		"chant marial ""que tu es belle"""		ATBar		Motet			328			
Ecce vidimus	 VIADANA da L.G.	329		latin	Jeudi Saint			SATB					329			
Messe cum Jubilo 	JOUBERT L.	330		latin		Messe		SA					330			
Messe de la Trinité	FRERE JEAN BAPTISTE	330		français		Messe		SATB					330			
Messe IX cum Jubilo	ANONYME	330	grégorien			Messe		Unisson					330			
Messe XI Orbis Factor	ANONYME	330	grégorien			Messe		Unisson				XIV-XV	330			
Pater Noster (Notation Moderne)	ANONYME	330	grégorien			Notre Père		Unisson					330			
Ave Maria	HOLSTEIN, Jean-Paul	331		latin		chant marial	V	SSATB					331			
Ave Maria	SCHUTZ	331		latin		chant marial	V	SSATB					331			
Angelus Domini 	BIEBL Franz	332		latin		angelus(annonciation+AveMaria)	V	SATB					332			
Ave Maria (2 versions)	PALESTRINA	332		latin		chant marial	V	SATB					332			
Messe de la Miséricorde	THIL	333		français		Messe		SATB	orgue				333			
Messe de l'Assemblée	G.LEFEBVRE	333		français		Messe		SATB					333			
Messe dEscalquens	LANGLAIS	333		latin		Messe		Unisson					333			
Missa Brevis	KODALY	333		latin		Messe		SATB					333			
Hodie Christus natus est	CLERAMBAULT Louis Nicolas	334		latin		Noël		SA/SATB	orgue				334			
Psaume du serviteur	REVEYRON	335		français		Psaume 18		TTBB					335			
Venite omnes	BALSANO, Domenico	335		latin		chant marial		SAB					335			
Ad te, perenne gaudium	LASSUS de Orlando	336		latin				SAA		Hymne			336			
Adspice Domine	MENDELSSOHN	336		latin		responsorium et hymne		TTBB		opus 121 tiré des Vêpres			336			
O remember not	PURCELL Henry	336		anglais				ATB		Extrait du psaume 79			336			
Sonntagsmorgen	MENDELSSOHN Félix	336		allemand				SA	piano	Motet =dimanche matin			336			
Te saeculorum Principem	CASIMIRI R.	336		latin		Hymne solennité Christ Roi		TTBB					336			
Deo gratias	BYRD, W.	337		latin				ATBB		Mottet			337			
Gloria tibi Domine	BYRD, W.	337		latin				ATB		Hymne			337			
Let my complaint	MORLEY Thomas	337		anglais				ATBB		chant de la Renaissance			337			
O sacrum convivium	VIADANA	337		latin		Eucharistie		TTBB					337			
Chansons enfantines	BONNEAU Paul	338		français				SATB			Malbrouk s'en va t'en guerre		338			
Bone pastor	PALESTRINA	339		latin				SATB		Motet			339			
Haec dies	GALLUS	340		latin	Pâques			SATB		Motet			340			
Six Psaumes  (26-31-41-50-61-69)	HAYDN	340		anglais				SAB		Ps 26,31,41,50,61,69			340			
Ecce,nunc benedicite Dominum	PALESTRINA	341		latin				TTBarB		psaume 134			341			
Sancti Dei	HAYDN, Michael	341		latin		Sanctus		SATB					341			
Verba mea auribus percipe	SCHUTZ	341		latin				ATbarB		Motet SWV 61			341			
Verbum caro	DE LASSUS, Orlandus	341		latin				TTB		Motet			341			
Verbum caro factum est	SCHUTZ	341		latin				SS		Motet SWV 314			341			
Tantum Ergo	ALAIN Albert	342		latin		St Sacrement		SATB			"poème de"" C.Marot"		342			
Tantum ergo	VICTORIA, Tomás Luis de	342		latin		St Sacrement		SATB					342			
Tantum ergo 	ANONYME/ALAIN M.C.	342		latin		St Sacrement		Sbar					342			
Messe	ALABEAU	343		français		Messe		SATB								
Messe des Paroisses	CHAILLEY Jacques	343		français		Messe		SATB					343			
Ehre sei Gott in der Hohe	SILCHER Friedrich	344		allemand	Louange			SATB					344			
Pueri Concinite	HERBECK Johann R.v.	344		latin		Noël		Solo+SATB					344			
Cantate Domino	HASSLER Hans Léo	345		latin				SATB		Louange			345			
Crucifixus	LOTTI	345		latin	Passion			SSAATTBB					345			
Crucifixus (messe de Neukomm)	NEUKOMM Sigismund	345		latin	Passion			SATBB					345			
Gloria (triple choeur)	GABRIELI Giovanni	345		latin		Gloria		SATB	3choeurs				345			
Messe für den Gründonnerstag	BRUCKNER Anton	345		latin		Messe		SATB					345			
Tu solus qui facis mirabilia	JOSQUIN DES PRES	345		latin				SATB		Motet			345			
Amour qui planais sur les eaux	GODARD Marcel	346		français	Pentecôte		K72-1	SSA					346			
Au Bienheureux et Unique Souverain	GODARD Marcel	346		français				SATB		1° epître St Paul à Thim			346			
Parole de Dieu	GODARD Marcel	346		français				SATB		"ext""des grillons et des anges"""			346			
Cor Jesu sacratissimum	DE LA TOMBELLE	347		latin				Unisson	orgue	Sacré Cœur			347			
Epithalame	DE LA TOMBELLE	347		latin	Mariage			Unisson					347			
Laudate	DE LA TOMBELLE	347		latin	Louange			SSTB		chant de louange Ps. 116			347			
Panis angelicus	DE LA TOMBELLE	347		latin		Eucharistie		SSTB		Motet			347			
Deo dicamus gratias	HOMILIUS	348		latin				SSATTB		Mottet			348			
Domine ad adjuvandum me	HOMILIUS	348		latin/allemand				SSATBB		Mottet			348			
Tota pulchra es	BOUZIGNAC	349		latin		chant marial		SSAA		Motet à la Vierge	"tiré de ""Carmen"""		349			
Benedic,anima mea,Domino	LE GUENNANT	350		latin		Action de Grâce		SATB	2choeurs				350			
Gloria	BREGOVIC G.	350		latin		Gloria		SA					350			
Gloria	HASSLER Hans Leo	350		latin		Gloria		SATB	2choeurs				350			
Laudi alla vergine Maria	VERDI Giuseppe	350		latin/allemand				SSAA		"N°4 des"" Pièces sacrées"""			350			
Messe du Sacré-Coeur	POTIRON	350		latin		Messe		SA					350			
Venez divin Messie	BOLLER Carlo	351		français	Avent, Noël			SSA					351			
Venez divin Messie	LAMBERT Abbé	351		français	Avent, Noël			SATB					351			
Venez divin Messie	NEYRAT	351		français	Avent, Noël		E 9	SATB		Noël			351			
Venez divin Messie	NEYRAT/LOUPPE	351		français	Avent, Noël			SAB		Noël			351			
Venez divin Messie traditionnel	ANONYME	351		français	Avent, Noël			Unisson					351			
In monte Oliveti (Répons pour l'Office des Ténèbres)	MARTINI	352		latin	Passion			TTBarB		Of. Ténèbres 1° nocturne			352			
Messe pour le samedy de Pasques	CHARPENTIER	352		latin		Messe		SATB					352			
Messe Brève	DELIBES Léo	353		latin		Messe		SA	orgue				353			
Messe de Requiem	CAMPRA	354		latin		Messe		SATbarB				XVIII	354			
Attolite	WEBBE S.	355		latin				SATB	orgue	Psaume 23		XVIII	355			
Emmène-nous	BOLDRINI Léandre	355		français	Carême		G 308	SATB								
Lave-nous, Seigneur, de toutes nos fautes	WACKENHEIM	355		français		Kyrie		SATB								
Pitié pour moi psaume 50	SAMSON Joseph	355		français				SATB		Psaume 50			355			
Que craindrais-je dans la nuit ?	HENRY J.	355		français				SATB								
In Te, Domine Speravi	SCHUTZ	356		latin				SATB		Motet		XVII	356			
In Te,speravi Domine	ANERIO	356		latin				SATB		Motet		XVI	356			
Nos Autem	ANERIO	356		latin	Louange			SATB				XVI	356			
Ave verum corpus	POULENC	357		latin				SMezA		Motet au St Sacrement			357			
Dieu t'a choisi	BARTHEZ Benoit-Marie	358		français		Hymne à St Joseph		SA					358			
Messe de l'Ermitage	GOUZES 	358		français		Messe		SATB					358			
O bone Jesu	BRAHMS Johannes	358		latin/allemans				SSAA		Motet opus 37		XIX	358			
Lord,rebuke me not	LOCKE, Matthieu	359		anglais				TTB	orgue	Psaume 6			359			
Thou O Lord	CONTE , David	359		anglais				SATB		"n°1 de ""Three sacred Pieces"""			359			
Beatus Vir	MONTEVERDI	360		latin				SSATB	orgue	Psaume 112			360			
Calme des nuits	SAINT-SAËNS	360		français				SATB		opus 68 n°1			360			
Chant d'Ouverture	TAIZE	360		français	Vêpres	Psaume 116		SSA					360			
Hodie Christus natus est	PALESTRINA	360		latin		Noël		TTBB				XVI	360			
Haec dies quam fecit Dominus	PALESTRINA	361		latin	Avent			SATB					361			
Requiem solemne	HAYDN, J.M.	361		latin		Messe		SATB					361			
O Worship the Lord	HOLLINS, Alfred	362		anglais				SATB	orgue	Hymne de louange			362			
Amen gospel		363		anglais		Amen	C	Solo+SATB					363			
Victimae paschali	DU COURROY	363		latin				SAT+SATB 		Hymne pascal			363			
Hommes nouveaux baptisés dans le Christ	GELINEAU, J.	364		français	Pâques		I14-64-1	SAB	orgue				364			
In monte Oliveti	SCHUBERT	364		latin	Passion			SATB					364			
Où va notre terre	AKEPSIMAS	364		français	Témoignage		T 37	SATB					364			
Ave Maria Virgo serena	GODARD Marcel	365		latin		chant marial	V	SA	orchestre+orgue				365			
Chercher avec toi, Marie	GIANADDA J.C.	365		français	Chant marial		V282	SATB					365			
Regina caeli	ZELIOLI  Giuseppe	365		latin	Pâques	Antienne mariale		SA					365			
Vierge sainte, Dieu t'a choisie	DECHA	365		français	Chant marial		V 136	Solo+SATB					365			
Serve bone	CHARPENTIER	366		latin				SS	orgue	Motet			366			
Serve bone	DE LASSUS Orlandus	366		latin				SS		Motet			366			
Pote xana	BICHSEL	367		grec				AB	piano		chanson grecque		367			
