Ave Verum	LANGLAIS Jean	488						4VM		Motet au St Sacrement			488					0	VRAI
Ave Verum	LISZT	488						Unisson		Motet au St Sacrement			488					0	VRAI
Ave Verum	SAINT-SAENS	488						3VE		Motet au St Sacrement			488					0	VRAI
"Alleluia ""L'Esprit du Seigneur est sur moi"" Eurexpo"	GODARD Marcel	489				Alleluia		4VM					489					0	VRAI
Il est saint le Seigneur	GODARD Marcel	489				Sanctus		3VE					489					0	VRAI
Petite Prière 	VERCKEN François	490						4VM		attribuée à St Fr. d'Assises			490					0	VRAI
Quatre petites prières de St François d'Assise	POULENC	490						VH		Prières			490					0	VRAI
O sacrum convivium	REVEYRON	491				Eucharistie		4VM					491					0	VRAI
Agnus Dei	GORCZYCKY	492				Agnus Dei		4VM					492					0	VRAI
Bénédiction pontificale (fin agnus)	GORCZYCKS	492				Fin de messe		4VE					492					0	VRAI
Seigneur Jésus , ton amour m' a saisi	GODARD Marcel	492						4VM		Psaume 39			492					0	VRAI
Tu es saint	DUCHESNEAU	492				Sanctus		4VM		"Messe ""ts les peuples"""			492					0	VRAI
Voici l'agneau de Dieu	DUCHESNEAU	492				Agnus Dei		4VM					492					0	VRAI
Et incarnatus est	BACH Johann Sebastian	493						3VE		Noël			493					0	VRAI
Noël, Noël, voici l'enfant	GEOFFRAY	493						4VM/3ve		Noël			493					0	VRAI
O sacrum convivium	BARTOLLUCCI	493				Eucharistie		4VM					493					0	VRAI
O sacrum convivium	GROCE	493				Eucharistie		4VM					493					0	VRAI
O Sacrum Convivium	MESSIAEN , Olivier	493				Eucharistie		4VM					493					0	VRAI
Puer natus	SCHEIDT	493						4VM		Noël			493					0	VRAI
Le verbe s'est fait chair	DECHA, P.	494				Communion	D 155	4VM					494					0	VRAI
Témoignage de Jean Baptiste	GEOFFRAY César	494						4VH		Evangile selon St Jean	chanson tchèque		494					0	VRAI
Dancing song from Medzibrod	ANONYME	495						4VM			Chanson Slovaquie		495					0	VRAI
Dancing song from Poniky	ANONYME	495						4VM			Chanson Slovaquie		495					0	VRAI
Je ne l'ose dire	CERTON	495						4VM			chanson		495					0	VRAI
La,la ,la,je ne l'ose dire	CERTON	495				Noël		4VM			chanson française		495					0	VRAI
Messe	Emmanuel	496				Messe		4VM					496					0	VRAI
Messe 	GRÜNEWALD W.	496				Messe		4VM					496					0	VRAI
Messe de St Boniface	Emmanuel	496				Alleluia , Sanctus		4VM					496					0	VRAI
Herr wohin	BERTHIER Jacques	497			chant pour Taizé			2VE					497					0	VRAI
Herr, Schicke, Was du Wilt	ANONYME	497						4VM		chant sacré			497					0	VRAI
Herr, Sei Uns Gnädig	MENDELSOHN	497						3VE		chant sacré			497					0	VRAI
Ah ! Oui Vraiment	DEL VASTO	498						2VE		Psaume 133 rassemblement			498					0	VRAI
Berceuse	DANIEL Etienne	498						4VM			berceuse		498					0	VRAI
Mouchelette	SYLVESTRE	498						4VM			chanson française		498					0	VRAI
Touche nos oreilles	AKEPSIMAS	498			Liturgie de la Parole		U 28	4VM					498					0	VRAI
Entends crier , Seigneur,notre misère	GAND	499			Carême			2VE					499					0	VRAI
Messe pour les dimanches d' Avent et de Carème	SAMSON Joseph	499			Avent, Carême	Messe		4VM					499					0	VRAI
Psaume XIX	LE JEUNE	499						4VM		Psaume 19			499					0	VRAI
Psaume XXXV	LE JEUNE	499						5VM		Psaume 35			499					0	VRAI
Rends-nous la joie de ton salut	ROSENMÜLLER Johann	499			Carême		G 268	4VM					499					0	VRAI
Cantate Domino Canticum Novum	SCHUTZ	500								Louange			500					0	VRAI
Chœur Final Passion selon St Matthieu (ehre sei dir,..)	SCHUTZ	501			Passion	Passion		VH					501					0	VRAI
Die Sieben Worte Jesu Christi Am Kreuz	SCHUTZ	501			Passion			4VM					501					0	VRAI
Ehre sei dir Christe (chœur final Passion St Matthieu)	SCHUTZ	501						4VM		Passion selon St Matthieu			501					0	VRAI
Les sept paroles du Christ en croix	SCHUTZ	501						5VM		Passion			501					0	VRAI
Paulus choral 3	MENDELSSOHN F.	502						4VM		choral			502					0	VRAI
Paulus Coro 26	MENDELSSOHN F.	502						4VM		Choral			502					0	VRAI
Chrétiens chantons le Dieu vainqueur	ANONYME	503			Pâques		I36	VE/4VM					503					0	VRAI
O Toi qui dors	ANONYME	503			Pâques			4VM					503					0	VRAI
Seigneur, augmente en nous la foi	VIDAL Richard	503			Témoignage			4VM					503					0	VRAI
Adoramus	PERTI	504			Adoration eucharistique			4VM					504					0	VRAI
Mon âme bénis le Seigneur	LOUPPE Thibaut	504			Louange			4VM					504					0	VRAI
O bone Jesu	BAI	504						4VM		Motet			504					0	VRAI
O bone Jesu	REISSIGER, Carl Gottlieb	504						4VM		Motet opus 210			504					0	VRAI
Adoramus	PALESTRINA	505			Adoration eucharistique			4VM					505					0	VRAI
Adoramus Te	PALESTRINA	505			Adoration eucharistique			4VM					505					0	VRAI
Agnus Dei	PALESTRINA	505				Agnus Dei		4VM					505					0	VRAI
Gloria (extrait de la Deutsche Messe)	SCHUBERT Franz	505						4VM		Gloria			505					0	VRAI
Gloria Missa Brevis	PALESTRINA	505				Gloria		Unisson					505					0	VRAI
Gloria Patri	PALESTRINA	505				Gloria		4VM					505					0	VRAI
Heilig Ist Der Herr (Sanctus de la Messe Allemande)	SCHUBERT	505			Messe Allemande	Sanctus		3VE					505					0	VRAI
Kyrie (Messe Brève)	PALESTRINA	505				Kyrie		3VM					505					0	VRAI
Liebster Jesu	BACH	505						4VM		BWV 731			505					0	VRAI
messe Brève	PALESTRINA	505				Messe		4VM					505					0	VRAI
Missa brevis	PALESTRINA	505				Messe		4VM					505					0	VRAI
O Domine,Jesu Christe	PALESTRINA	505						4VM		Motet			505					0	VRAI
Sanctus (missa brevis)	PALESTRINA	505				Sanctus		4VM					505					0	VRAI
Tantum Ergo Sacramentum	PALESTRINA	505				St Sacrement		4VM					505					0	VRAI
Tu es Petrus	PALESTRINA	505						6VM		Motet			505					0	VRAI
Verbum Caro	PALESTRINA	505						4VM		Motet			505					0	VRAI
Zum Gloria (Messe Allemande)	SCHUBERT Franz	505				Gloria		4VM					505					0	VRAI
Zum Sanctus (Messe Allemande)	SCHUBERT Franz	505				Sanctus		4VM					505					0	VRAI
Qui parle de splendeur	GUILMANT Alexandre	506						4VM		Hymne à Dieu		XIX	506					0	VRAI
Quid Retribuam Domino	LIONCOURT ( DE ) G.	506			Action de Grâce			2VE					506					0	VRAI
Un Homme au cœur de feu	BERTHIER	506			Témoignage		T 170-1	VE		Hymne			506					0	VRAI
Voici l' Enfant de Noêl	BERTHIER Jacques	506						4VM		Noël			506					0	VRAI
Voici le temps du Seigneur	GUILMANT Alexandre	506			Rassemblement			4VM					506					0	VRAI
Alleluia in resurrectione	GALLUS	507			Pâques	Alleluia		4VM					507					0	VRAI
L'ange gardien	FRANCK César	507						2VE		FWV89n°1 duo			507					0	VRAI
Préparez le chemin du Seigneur	GELINEAU, J.	507			Avent		E 13-95	3VM					507					0	VRAI
Un signe est donné	FRANCK Cesar	507						4VM					507					0	VRAI
Agnus Dei	BYRD	508				Agnus Dei		4VM					508					0	VRAI
Agnus Dei	MENSCHIK	508				Agnus Dei							508					0	VRAI
Kyrie	MENSCHICK	508				Kyrie		4VM					508					0	VRAI
Per illud ave	MOUTON	508						2VE		chant en latin			508					0	VRAI
Jeanne d'Arc au bûcher	HONNEGGER	509						4VM			Poème P. Claudel		509					0	VRAI
Appelés pour bâtir ton royaume	DUMAS Henri	510			Pentecôte	Mission	T	4VM				XXI	510					0	VRAI
Ave Regina Caelorum	NEUKOMM Sigismund	510				chant marial	V	Unisson					510					0	VRAI
Christ aujourd'hui nous appelle	WACKENHEIM Michel	510			Funér/Mystère de D		SM176	4VM					510					0	VRAI
Adventi enek (Veni Emmanuel)	KODALY	511			Avent			3VM					511					0	VRAI
O Felix Anima	CARISSIMI	511						3VM		Motet			511					0	VRAI
Veni,veni Emmanuel (Adventi Enek)	KODALY	511			Avent			3VM					511					0	VRAI
Veni,veni, Emmanuel	Anonyme XVe	511			Avent			4VM					511					0	VRAI
Alleluia, louez Dieu		512				Alleluia		3VH					512					0	VRAI
Jésus, Toi qui as promis		512			Pentecôte			4VM,VE		chant scout			512					0	VRAI
Tu es toute belle	EPHRAIM	512			Chant marial			4VM					512					0	VRAI
viens Esprit Saint	EMMANUEL	512			Pentecôte			4VM			chanson de la Renaissance		512					0	VRAI
Viens, Esprit de sainteté, viens Esprit de lumière	GOCAM	512			Pentecôte		K 231	4VM					512					0	VRAI
Anthem for the Foundling Hospital	HAENDEL	513						4VM		HWV 268			513					0	VRAI
Flamme jaillie	BERTHIER Jacques	513						1VE		Hymne			513					0	VRAI
Foundling Hospital Anthem	HAENDEL	513						4VM		Oratorio			513					0	VRAI
Voix des prophètes	BERTHIER Jacques	513			Liturgie de la Parole		U 7	3VE					513					0	VRAI
Agneau de Dieu	JULIEN	514				Agnus Dei		4VM					514					0	VRAI
Alleluia irlandais	O`CAROLL	514				Alleluia		4VM					514					0	VRAI
Baptisés en Jésus	DUBE MATTEAU	514			Pâques		I	Unisson					514					0	VRAI
choral final	ALAIN Albert	514			Chant marial			4VM					514					0	VRAI
Dieu fait de qui le suit = le corps du Christ	GODARD Marcel	514				Communion		4VM					514					0	VRAI
Gloire à Dieu Sur Une Basse de Haendel	GROSLAMBERT Louis	514				Gloria		4VM					514					0	VRAI
Jean le Veilleur = Le corps du Christ-Amen	GODARD Marcel	514				Communion		4VM					514					0	VRAI
Le corps du Christ - Amen = Jean le Veilleur	GODARD Marcel	514			Communion			4VM					514					0	VRAI
Louée sois-tu, o vierge Marie (choral final)	ALAIN, Albert	514			Louange à la Vierge			3VE/4VM					514					0	VRAI
Louez Dieu,tous les Peuples..(Alleluia irlandais)	O CARROLL	514				Alleluia 		4VM					514					0	VRAI
Un enfant nous est né	DEISS	514					Y 8	4VM		Noël			514					0	VRAI
Ecoute la voix du Seigneur	BERTHIER Jacques	515			rassemblement		A 548	4VM					515					0	VRAI
La Parole en silence	THUNUS Jacques	515			Passion		H 136-2	4VM					515					0	VRAI
Messe solennelle en ut # mineur	VIERNE	515				Messe		4VM					515					0	VRAI
O Croix qui fais mourir	BERTHIER, Jacques	515			Passion			4VM					515					0	VRAI
Pour inventer d'autres espaces	VILLENEUVE, Ch.	515			Samedi Saint			4VM					515					0	VRAI
Sois fort,sois fidèle	BERTHIER Jacques	515			Carême		GLH 120	3VE					515					0	VRAI
Ave Maria	VICTORIA, Tomás Luis de	516				chant marial	V	4VM					516					0	VRAI
Ave Maria (sol Majeur)	KODALY	516				chant marial	V	VH					516					0	VRAI
Ave Maria (sol mineur)	KODALY	516				chant marial	V	VE					516					0	VRAI
Ave Maria = Salve Regina	ROSSINI G.	516				chant marial	V	3VE/VM					516					0	VRAI
Pleine de grâce	REBOUD	516			Chant marial		V 134	4VM					516					0	VRAI
Salve Regina = Ave Maria	ROSSINI	516				Antienne mariale		4VM					516					0	VRAI
Une Fille d'Israël	GODARD Marcel	516			Assomption			4VM					516					0	VRAI
Voyez à Vos Pieds la Terre des Humains	DEISS	516			Chant marial		V 12	4VM					516					0	VRAI
Laetatus sum	VIVALDI, A	517						1VE		RV 607 ps121 			517					0	VRAI
L'arche de Noé	BRITTEN	517						2VE		opéra biblique			517					0	VRAI
Christus vincit (d'après Kunc)	GODARD Marcel	518			Invocation			4VM					518					0	VRAI
Christus Vincit = Entrée festive	PEETERS Flor	518			Invocation			4VM					518					0	VRAI
Ego sum panis vivus	PALESTRINA	518				communion		4VM					518					0	VRAI
Quae est ista	LALOUETTE	518						2VE		Mottet à la Ste Vierge			518					0	VRAI
Notre Père	DURUFLE Maurice	519				Notre Père		4VM					519					0	VRAI
Preis und Anbetung sei unserm Gott	RINCK, Christian Heinrich	519						4VM		mélodie suédoise			519					0	VRAI
Sit  laus plena	MENDELSSOHN	520						4VM		Motet au St sacrement	Comédie musicale		520					0	VRAI
Hark ! The Herald-angel sing	MENDELSSOHN	521						VE		Noël			521					0	VRAI
Heiligste Nacht	HAYDN J.M.	521						4VM		Noël			521					0	VRAI
L'école marinière	CALMEL Roger	521						Unisson			Chanson		521					0	VRAI
L'enfant musique	CALMEL	521						Unisson			Conte musical		521					0	VRAI
Marche des Rois	LULLY	522						4VM		Noël			522					0	VRAI
Toi qui nous as créés	ROBERT, Philippe	522			Louange			4VM					522					0	VRAI
Heureux qui garde au coeur	GUILMANT Alexandre	523						4VM		Hymne			523					0	VRAI
Quand le Seigneur se montrera	BERTHIER Jacques	523			Avent		E 117	4VM					523					0	VRAI
Sache que je ne t'aime pas et que je t'aime	GODARD Marcel	523						4VM			poème de P. Neruda		523					0	VRAI
Agnus Dei	CHAILLEY	524				Agnus Dei		4VM					524					0	VRAI
Heureux celui qui pense	SCHUTZ	524						4VM		Psaume 40			524					0	VRAI
Peuple immense où Dieu s'engage	TERRY	524			Témoignage			4VM					524					0	VRAI
Recevez le Corps du Christ	GOUZES	524				Communion		4VM					524					0	VRAI
Regarde où nous risquons d'aller	DUMAS	524						4VM		Hymne du soir			524					0	VRAI
Regina caeli	LOTTI	524			Pâques	Antienne mariale		4VM					524					0	VRAI
Un grand Prophète a surgi parmi nous	GODARD Marcel	524						VE		Psaume responsorial			524					0	VRAI
Alleluia, Bonne nouvelle	BERTHIER Jacques	525				Alleluia		3VE					525					0	VRAI
Anmanèse de St Jean	BERTHIER Jacques	525				Anamnèse		4VM					525					0	VRAI
Gloire à Dieu au plus haut des cieux	BERTHIER Jacques	525				Gloria		4VM					525					0	VRAI
Je crois en un seul Dieu (Messe St Jean Baptiste)	BERTHIER, Jacques	525				Credo		3VE					525					0	VRAI
Messe de Saint-Jean Baptiste	BERTHIER Jacques	525				Messe		4VM					525					0	VRAI
Nous sommes les pierres vivantes	BERTHIER Jacques	525				Psaume 148		3VM					525					0	VRAI
Saint,saint ,saint (Messe St Jean Baptiste)	BERTHIER, Jacques	525				Sanctus		4VM					525					0	VRAI
Alma Redemptoris Mater	PALESTRINA	526			Marie/Noël			4VM				XVI	526					0	VRAI
Animam meam dilectam	VITTORIA	526			Semaine Sainte			3VE					526					0	VRAI
Eram quasi agnus	VITTORIA	526			Passion			4VM					526					0	VRAI
Remember not, Lord, our offences	PURCELL Henry	526						5VM		Hymne baroque		XVII	526					0	VRAI
Cantique des Cantiques	GODARD Marcel	527						VE		Cantique			527					0	VRAI
Comme le pommier parmi les arbres	GODARD Marcel	527			Cantique des cantiques			4VM		Cantique des cantiques			527					0	VRAI
Je dors, mais mon coeur veille	GODARD Marcel	527						4VM		Cantique des Cantiques			527					0	VRAI
Je vous en conjure,filles de Jerusalem	GODARD Marcel	527						4VM		Cantique des Cantiques			527					0	VRAI
Mon Bien-aimé est une grappe de cypre	GODARD Marcel	527						4VM		Cantique des cantiques			527					0	VRAI
Herzlieb, zu dir allein	HASSLER	528						4VM		Madrigal			528					0	VRAI
Mystère du calvaire (Passion St-Jean et harm.Godard)	HASSLER	528			Passion			4VM					528					0	VRAI
O Crux Ave	PALESTRINA	528			Passion			4VM					528					0	VRAI
Par le Bapteme de renaissance	AKEPSIMAS	528			Pâques		I 296	4VM					528					0	VRAI
Te lucis ante terminum	TALLIS	528						4VM		Hymne des complies			528					0	VRAI
Alleluia,alleluia,le Sauveur est ressuscité	ANONYME	529			Pâques	Alleluia							529					0	VRAI
Au seuil de la tombe	CROFT	529					I 7	4VM					529					0	VRAI
Pour accomplir les oeuvres du Père	BERTHIER Jacques	529			Pentecôte		K 234-2	Unisson					529					0	VRAI
Si le Père vous appelle	BERTHIER, Jacques	529			Témoignage		T 154-1	4VM					529					0	VRAI
Signes par milliers	AKEPSIMAS	529			Pentecôte		K226	4VM					529					0	VRAI
Ave Maria	BOUZIGNAC	530				chant marial	V	2VE					530					0	VRAI
Confitemini	COSTANTINI, Alessandro	530			Louange			5VM					530					0	VRAI
Dieu nous accueille 	LECOT	530				Rassemblement	A 174	4VM					530					0	VRAI
Dieu nous appelle	LEFEBVRE	530				Rassemblement	A 205	4VM					530					0	VRAI
Tenons en éveil	BERTHIER Jacques	530			Louange			4VM					530					0	VRAI
Tenons en éveil (Arrangement Maucourt)	BERTHIER Jacques	530			Louange			3VM					530					0	VRAI
Venu en notre chair	VEYSSEYRE	530					C 72	4VM					530					0	VRAI
Chemin de Pâques	DIEUAIDE, Jean-Michel	531			Carême			Unisson					531					0	VRAI
Groß ist der Herr	BACH C. Ph. E.	531						4VM		chant sacré			531					0	VRAI
Magnificat	BACH C. Ph. E	531				Magnificat		5VM		BWV243			531					0	VRAI
Peuple de Dieu,n' aie pas de honte	Psautier de Genève	531				Envoi		4VM					531					0	VRAI
Seigneur,tu as vaincu la mort	DEISS	531			Défunts		IS11-a	4VM					531					0	VRAI
Comme un cerf a soif	Psautier de Genève	532						1VE			chanson populaire		532					0	VRAI
Nos autem	DESENCLOS	532			Louange			4VM					532					0	VRAI
Agnus Dei XVII (messe XVIII) grégorien	ANONYME	533	grégorien		Avent	Agnus Dei		Unisson					533					0	VRAI
Agnus dei XVIII (messe XIII) grégorien	ANONYME	533	grégorien			Agnus Dei		Unisson					533					0	VRAI
Alleluia 8	ANONYME	533	grégorien			Alleluia		Unisson					533					0	VRAI
Gloria de Lourdes	LECOT	533				Gloria		VE					533					0	VRAI
Kyrie de Angelis	ANONYME	533				Kyrie		VH					533					0	VRAI
Messe des Anges (grégorien et notation moderne)VIII	ANONYME	533				Messe VIII		4VM					533					0	VRAI
Messe fons bonitatis	ANONYME	533				Messe grégorienne		Unisson					533					0	VRAI
Messe XVII Grégorien	ANONYME	533				Messe		4VM					533					0	VRAI
Messe XVIII Grégorien	ANONYME	533				Messe		1VE					533					0	VRAI
A magyar himnusz (hymne hongrois)		534						4VE			hymne		534					0	VRAI
Blagoslovi Duse Moja	DOBRI Christov	534						solo S		hymne pays de l'Est			534					0	VRAI
Das Lied der Deutschen (hymne allemand)	HAYDN, J.M.	534									Hymne allemand		534					0	VRAI
Dieus,sveti latviju (hymne letton)	Anonyme	534						4VM			Hymne letton		534					0	VRAI
God bless América (hymne américain)		534						3VE			Hymne américain		534					0	VRAI
Hymne allemand (Das Lied der Deutschen)	HAYDN Joseph	534						VE			Hymne allemand		534					0	VRAI
Hymne américain (God bless america)	Anonyme	534						4VM			Hymne américain		534					0	VRAI
Hymne canadien (O Canada)	PELLETIER	534						4VM			Hymne canadien		534					0	VRAI
Hymne européen (Ode à la joie)	BEETHOVEN	534						4VM			Hymne européen		534					0	VRAI
Hymne français (la Marseillaise)	ROUGET DE LISLE	534						4VM			Hymne français		534					0	VRAI
Hymne hongrois (A magyar himnusz)		534						4VM			Hymne hongrois		534					0	VRAI
Hymne israëlien (Hatikva)	HERTZ IMBER Naftali	534						Unisson			Hymne israëlien		534					0	VRAI
Hymne italien (Inno de Mameli)	NOVARO Michele	534						4VM			Hymne italien		534					0	VRAI
Hymne letton (Dieus, sveti latviju)	ANONYME	534						Unisson			Hymne letton		534					0	VRAI
Inno di Mameli	NOVARO Michele	534						2VE			Hymne italien		534					0	VRAI
La Marseillaise	ROUGET DE LISLE	534						4VE			hymne français		534					0	VRAI
O Canada (hymne canadien)	PELLETIER	534						4VM			Hymne canadien		534					0	VRAI
Tece voda , tece 	POKORNY, B.	534						Sol+SATB					534					0	VRAI
Deus tu convertens	RHEINBERGER J.G.	535			Avent			6VM					535					0	VRAI
Gloria (messe en fa mineur opus 159)	RHEINBERGER	535				Gloria		4VM					535					0	VRAI
Messe	STALMEIER Piet	535				Messe		4VM					535					0	VRAI
Messe En Fa 	RHEINBERGER	535				Messe		4VH					535					0	VRAI
Messe en La majeur	RHEINBERGER	535				Messe		3VE					535					0	VRAI
Fête de N.S Jésus-Christ Roi	ANONYME	536			Fête du Christ Roi			2VE					536					0	VRAI
Jubilate Deo	BOUZIGNAC	536						3VE		Motet			536					0	VRAI
Jubilate Deo	BRITTEN Benjamin	536						5VM		choral			536					0	VRAI
Jubilate Deo	MALMOS  Laszlo	536						4VM		Psaume 65			536					0	VRAI
Jubilate Deo (Psaume 99)	DE LASSUS Orlandus	536						4VM		Psaume 99			536					0	VRAI
Dieu se lève et ses ennemis se dispersent	GODARD Marcel	537						4VM		Psaume 67			537					0	VRAI
En marchant vers toi , Seigneur	LECOT	537				communion	D380	Unisson					537					0	VRAI
En marchant vers Toi, Seigneur	LECOT	537				communion	D380	4VM					537					0	VRAI
Arbre de vie	VERCKEN, François	538						4VM		Mottet-choral			538					0	VRAI
Depuis l'aube où sur la terre…		538						4VM			Mélodie allemande		538					0	VRAI
Eglise de ce temps	DANIEL Etienne	538			Pentecôte		K 35-64	3VE					538					0	VRAI
Miserere mei, Deus	ALLEGRI	538						9VE		Psaume 50		XVIII	538					0	VRAI
Pour Que Nos Coeurs	SCOUARNEC	538				Communion		4VM					538					0	VRAI
"Alleluia, ""Dieu a tellement aimé le monde"""	GODARD Marcel	539				Alleluia		4VM					539					0	VRAI
Doxologie Amen final des combats de Dieu	GODARD Marcel	539				doxologie		3VE					539					0	VRAI
Mon âme a soif de Dieu	GODARD Marcel	539						4VM		Ext des Combats de Dieu, Psaume 41			539					0	VRAI
Pour l'amour de cet homme	GODARD Marcel	539						4VH		"Extrait""des combats de Dieu"""			539					0	VRAI
Regina caeli	AICHINGER	540			Pâques	Antienne mariale		4VM				XVI	540					0	VRAI
Regina Caeli	CEREROLS Joan	540			Pâques	Antienne mariale		VM					540					0	VRAI
Regina Caeli 	Anonyme	540			Pâques	Antienne mariale		Unisson					540					0	VRAI
Hear my prayer	MENDELSSOHN	541						4VM		Cantate			541					0	VRAI
Laudate Pueri (Opus 39)	MENDELSSOHN	541						3VE		chant de louange Opus 39			541					0	VRAI
Laudate Pueri Dominum (arrangement par LECOT)	MENDELSSOHN	541						4VM		chant de louange			541					0	VRAI
Maria Mater gratiae	ALAIN, Albert	541			Chant marial			2VE					541					0	VRAI
Maria, Mater Gratiae	FAURE	541			Chant marial			2VE					541					0	VRAI
Magnificat - Magnificat	GIRAUD Patrick	542			Chant marial	Magnificat		4VM					542					0	VRAI
Magnificat ! Mon Coeur Chante	EBEN, P.	542			Chant marial	Magnificat		4VM					542					0	VRAI
Magnificat (partiton d'orchestre)	BERTHIER Jacques	542			Chant marial 	Magnificat		4VM		en canon			542					0	VRAI
Magnificat de Taizé sans et avec les versets	BERTHIER Jacques	542			Chant marial			4VM					542					0	VRAI
Magnificat du ton royal en français	ANONYME	542			Chant marial			4VM					542					0	VRAI
Magnificat du ton royal en latin	ANONYME	542			Chant marial			4VM					542					0	VRAI
Magnificat Pour Grandes Assemblées	LECOT	542			Chant marial			4VM					542					0	VRAI
Magnificat Secundi Toni	DUNSTABLE	542			Chant marial			4VM					542					0	VRAI
Magnificat-choral	VILLENEUVE, Ch.	542			Chant marial			4VM					542					0	VRAI
Dans ton amour, Pitié pour moi	AKEPSIMAS Jo	543				Kyrie		2VX					543					0	VRAI
Jour d'allégresse et jour de joie	GOUZES André	543			Pâques		SYL R003	4VE					543					0	VRAI
La sagesse a dressé une table	GOUZES	543				Communion	F 502	4VM					543					0	VRAI
Les sommets des montagnes sont à lui	BERTHIER Jacques	543					SM 172	Unisson					543					0	VRAI
Ich lasse dich nicht, du segnest mich denn	J.Christophe BACH	544						Solo		Mottet			544					0	VRAI
Qui peut saisir le langage des étoiles?	GODARD Marcel	544						4VM		Hymne à Dieu			544					0	VRAI
Gelobet seist du ,Jesu Christ	WITTENBERG, W.	545						4VM		Choral de Martin Luther			545					0	VRAI
Gesang der Partzen =le chant des Parques	BRAHMS	545						4VM			opus 89		545					0	VRAI
Rhapsodie	BRAHMS	545						4VM		opus 53 texte de Goethe			545					0	VRAI
Ave Christe immolate	JOSQUIN DES PRES	546						3VE		Mottet			546					0	VRAI
Missa choralis	LISZT	546				Messe		4VM					546					0	VRAI
Magnificat	VERAN	547				Magnificat		4VM					547					0	VRAI
Trostet mein Volk	NOSSLER	547						4VM		Isaïe Consolez mon peuple			547					0	VRAI
Wer bis an das Ende beharrt	MENDELSSOHN	547						4VM		Opus 70 n°32			547					0	VRAI
Wo Engelsstimm im Lied erschallt	TCHAIKOWSKY	547						4VM		Hymne	Berceuse		547					0	VRAI
Avec Marie, jubilons d'allégresse	LAFARGUE Yves	548			Chant marial			3VE					548					0	VRAI
Hymne à la Trinité	LOUPPE Thibaut	548			Trinité			solo S					548					0	VRAI
Missa Sancti Nicolai	HAYDN Michael	548				Messe		4VM					548					0	VRAI
Tenez vos lampes allumées	WACKENHEIM	548			Témoignage		T 54-14	4VM					548					0	VRAI
La main de Dieu fait ma force	GODARD Marcel	549						3VE		Psaume 117			549					0	VRAI
Marie de la Tendresse	AKEPSIMAS	549			Chant marial		V 301	Unisson					549					0	VRAI
Marie, comblée de grace	DECAUX	549			Chant maria		V 233	3VE					549					0	VRAI
Descende in hortum meum	FEVIN	550						4VM		Mottet			550					0	VRAI
"Missa ""Fiat Pax"""	MADIN Henry	550				Messe		4VM					550					0	VRAI
"Als aus Agypten Israel extrait ""Zwei deutshe Kirchen…."""	MOZART	551						4VM		KV 343 (336c)			551					0	VRAI
Benedictus sit Deus	MOZART Wolfgang Amadeus	551						4VM		Mottet			551					0	VRAI
Coro	MOZART Wolfgang Amadeus	551						5VM		x			551					0	VRAI
Miserere	MOZART Wolfgang Amadeus	551						2VE		KV 85 Psaume 51		XVIII	551					0	VRAI
Miserere	MOZART Wolfgang Amadeus	551						2x4VM		KV 85 Psaume 51		XVIII	551					0	VRAI
"O Gooteslamm extrait""Zwei deusche Kirchenlieder"" "	MOZART	551						VH		KV 343,1 (336c)		XVIII	551					0	VRAI
Veni Sancte Spiritus	MOZART W.A.	551			Pentecôte			4VM					551					0	VRAI
Zwei deutsche Kirchenlieder = Gotteslamm/Als aus Agypten	MOZART Wolfgang Amadeus	551						Unisson		KV 343 2 hymnes	chanson espagnol	XVIII	551					0	VRAI
Cantate Domino	ROUCAIROL	552						4VM		Louange			552					0	VRAI
Nun greifet in die Seiten Frei	BACH/ NICOLAI	552						4VM		chant 			552					0	VRAI
Pater Noster	DE KLERK	552				Notre Père		4VM					552					0	VRAI
Psaume CXIV	KODALY	552						4VM		Psaume 114			552					0	VRAI
Hebe Deine Augen Auf Zu Den Bergen	MENDELSSOHN	553						4VM		Psaume 121			553					0	VRAI
Hor mein Bitten,Herr	MENDELSSOHN	553						VE		Hymne			553					0	VRAI
"Hymne ""Hor mein Bitten…"""	MENDELSSOHN	553						VE		Hymne			553					0	VRAI
Ave Maria	KOCSAR Miklos	554				chant marial	V	2VE					554					0	VRAI
Jubilate Deo	KOCSAR Miklos	554						VE		2 chœurs			554					0	VRAI
Régina Caeli	KOSCAR Miklos	554			Pâques	Antienne mariale		3VE					554					0	VRAI
Salve Regina	KOCSAR Miklos	554				Antienne mariale		3VE					554					0	VRAI
cinq chœurs faciles a capella	POULENC francis	555						3VE			Chanson enfantines		555					0	VRAI
Debout resplendis	GOCAM	556			Pentecôte		K230	3VE					556					0	VRAI
Je vous ai choisis	Emmanuel	556				Communion		VE					556					0	VRAI
J'exulte de joie	GOCAM	556						4VM		Cantique Isaïe 61et 62			556					0	VRAI
La paix elle aura ton visage	Anonyme	556				Communion		4VM					556					0	VRAI
Messe du Kadosh	GOCAM	556				Messe		4VM					556					0	VRAI
Nous te rendons grâce	HAUGUEL Charles-Eric	556			Louange			4VM					556					0	VRAI
Où sont Amour et Charité	BARANGER	556				Communion		4VM					556					0	VRAI
Qu'il est formidable d'aimer	GIANADDA Jean-Claude	556			Témoignage		T 67	2VE					556					0	VRAI
Trouver dans ma vie ta présence	GIANADA	556					P 205	4VM					556					0	VRAI
Voici le Corps et le Sang du Seigneur	DANNAUD M.	556				Communion		4VM					556					0	VRAI
