Témoignage de Jean Baptiste	GEOFFRAY César	494		français				TTBB		Evangile selon St Jean	chanson tchèque				
Dancing song from Poniky	ANONYME	495		ang/all/fr/Pol				SATB			Chanson Slovaquie				
La,la ,la,je ne l ose dire	CERTON	495		français				SATB			chanson française				
Messe 	GRÜNEWALD W.	496		latin		Messe		SATB							
Messe de Saint Paul	Emmanuel	496		français		Messe		SATB							
Messe de St Boniface	WITTAL Marcus	496		latin		Alleluia , Sanctus		SATB							
Herr wohin	BERTHIER Jacques	497		allemand	chant pour Taizé			SATB							
Herr, Schicke, Was du Wilt	ANONYME	497		allemand				SSA		chant sacré					
Herr, Sei Uns Gnädig	MENDELSOHN	497		allemand				SATB		chant sacré					
Ah ! Oui Vraiment	DEL VASTO	498		français	Rassemblement	Psaume 133		SA							
Berceuse	DANIEL Etienne	498		français				SA en canon			berceuse				
Mouchelette	SYLVESTRE	498		français				SA			chanson française				
Touche nos oreilles	AKEPSIMAS	498		français	Liturgie de la Parole		U 28	SATB							
Entends crier , Seigneur,notre misère	GAND	499		français	Carême			SATB	orgue						
Messe pour les dimanches d  Avent et de Carème	SAMSON Joseph	499		latin	Avent, Carême	Messe		S+SATB							
Psaume XIX	LE JEUNE	499		français		Psaume 19		SATB							
Psaume XXXV	LE JEUNE	499		français		Psaume 35		S				XVI			
Rends-nous la joie de ton salut	ROSENMÜLLER Johann	499		français	Carême		G 268	SATB							
Cantate Domino Canticum Novum	SCHUTZ	500		latin	Louange	psaume 149		SATB	orgue						
Chœur Final Passion selon St Matthieu (ehre sei dir,..)	SCHUTZ	501			Passion	Passion		VH							
Die Sieben Worte Jesu Christi Am Kreuz	SCHUTZ	501			Passion			4VM							
Ehre sei dir Christe (chœur final Passion St Matthieu)	SCHUTZ	501						4VM		Passion selon St Matthieu					
Les sept paroles du Christ en croix	SCHUTZ	501						5VM		Passion					
Paulus choral 3	MENDELSSOHN F.	502						4VM		choral					
Paulus Coro 26	MENDELSSOHN F.	502						4VM		Choral					
Chrétiens chantons le Dieu vainqueur	ANONYME	503			Pâques		I36	VE/4VM							
O Toi qui dors	ANONYME	503			Pâques			4VM							
Seigneur, augmente en nous la foi	VIDAL Richard	503			Témoignage			4VM							
Adoramus	PERTI	504			Adoration eucharistique			4VM							
Mon âme bénis le Seigneur	LOUPPE Thibaut	504			Louange			4VM							
O bone Jesu	BAI	504						4VM		Motet					
O bone Jesu	REISSIGER, Carl Gottlieb	504						4VM		Motet opus 210					
Adoramus	PALESTRINA	505			Adoration eucharistique			4VM							
Adoramus Te	PALESTRINA	505			Adoration eucharistique			4VM							
Agnus Dei	PALESTRINA	505				Agnus Dei		4VM							
Gloria (extrait de la Deutsche Messe)	SCHUBERT Franz	505						4VM		Gloria					
Gloria Missa Brevis	PALESTRINA	505				Gloria		Unisson							
Gloria Patri	PALESTRINA	505				Gloria		4VM							
Heilig Ist Der Herr (Sanctus de la Messe Allemande)	SCHUBERT	505			Messe Allemande	Sanctus		3VE							
Kyrie (Messe Brève)	PALESTRINA	505				Kyrie		3VM							
Liebster Jesu	BACH	505						4VM		BWV 731					
messe Brève	PALESTRINA	505				Messe		4VM							
Missa brevis	PALESTRINA	505				Messe		4VM							
O Domine,Jesu Christe	PALESTRINA	505						4VM		Motet					
Sanctus (missa brevis)	PALESTRINA	505				Sanctus		4VM							
Tantum Ergo Sacramentum	PALESTRINA	505				St Sacrement		4VM							
Tu es Petrus	PALESTRINA	505						6VM		Motet					
Verbum Caro	PALESTRINA	505						4VM		Motet					
Zum Gloria (Messe Allemande)	SCHUBERT Franz	505				Gloria		4VM							
Zum Sanctus (Messe Allemande)	SCHUBERT Franz	505				Sanctus		4VM							
Qui parle de splendeur	GUILMANT Alexandre	506						4VM		Hymne à Dieu		XIX			
Quid Retribuam Domino	LIONCOURT ( DE ) G.	506			Action de Grâce			2VE							
Un Homme au cœur de feu	BERTHIER	506			Témoignage		T 170-1	VE		Hymne					
Voici l  Enfant de Noêl	BERTHIER Jacques	506						4VM		Noël					
Voici le temps du Seigneur	GUILMANT Alexandre	506			Rassemblement			4VM							
Alleluia in resurrectione	GALLUS	507			Pâques	Alleluia		4VM							
L ange gardien	FRANCK César	507						2VE		FWV89n°1 duo					
Préparez le chemin du Seigneur	GELINEAU, J.	507			Avent		E 13-95	3VM							
Un signe est donné	FRANCK Cesar	507						4VM							
Agnus Dei	BYRD	508				Agnus Dei		4VM							
Agnus Dei	MENSCHIK	508				Agnus Dei									
Kyrie	MENSCHICK	508				Kyrie		4VM							
Per illud ave	MOUTON	508						2VE		chant en latin					
Jeanne d Arc au bûcher	HONNEGGER	509						4VM			Poème P. Claudel				
Appelés pour bâtir ton royaume	DUMAS Henri	510			Pentecôte	Mission	T	4VM				XXI			
Ave Regina Caelorum	NEUKOMM Sigismund	510				chant marial	V	Unisson							
Christ aujourd hui nous appelle	WACKENHEIM Michel	510			Funér/Mystère de D		SM176	4VM							
Adventi enek (Veni Emmanuel)	KODALY	511			Avent			3VM							
O Felix Anima	CARISSIMI	511						3VM		Motet					
Veni,veni Emmanuel (Adventi Enek)	KODALY	511			Avent			3VM							
Veni,veni, Emmanuel	Anonyme XVe	511			Avent			4VM							
Alleluia, louez Dieu		512				Alleluia		3VH							
Jésus, Toi qui as promis		512			Pentecôte			4VM,VE		chant scout					
Tu es toute belle	EPHRAIM	512			Chant marial			4VM							
viens Esprit Saint	L EMMANUEL	512			Pentecôte			4VM			chanson de la Renaissance				
Viens, Esprit de sainteté, viens Esprit de lumière	GOCAM	512			Pentecôte		K 231	4VM							
Anthem for the Foundling Hospital	HAENDEL	513						4VM		HWV 268					
Flamme jaillie	BERTHIER Jacques	513						1VE		Hymne					
Foundling Hospital Anthem	HAENDEL	513						4VM		Oratorio					
Voix des prophètes	BERTHIER Jacques	513			Liturgie de la Parole		U 7	3VE							
Agneau de Dieu	JULIEN	514				Agnus Dei		4VM							
Alleluia irlandais	O`CAROLL	514				Alleluia		4VM							
Baptisés en Jésus	DUBE MATTEAU	514			Pâques		I	Unisson							
choral final	ALAIN Albert	514			Chant marial			4VM							
Dieu fait de qui le suit = le corps du Christ	GODARD Marcel	514				Communion		4VM							
Gloire à Dieu Sur Une Basse de Haendel	GROSLAMBERT Louis	514				Gloria		4VM							
Jean le Veilleur = Le corps du Christ-Amen	GODARD Marcel	514				Communion		4VM							
Le corps du Christ - Amen = Jean le Veilleur	GODARD Marcel	514			Communion			4VM							
Louée sois-tu, o vierge Marie (choral final)	ALAIN, Albert	514			Louange à la Vierge			3VE/4VM							
Louez Dieu,tous les Peuples..(Alleluia irlandais)	O CARROLL	514				Alleluia 		4VM							
Un enfant nous est né	DEISS	514					Y 8	4VM		Noël					
Ecoute la voix du Seigneur	BERTHIER Jacques	515			rassemblement		A 548	4VM							
La Parole en silence	THUNUS Jacques	515			Passion		H 136-2	4VM							
Messe solennelle en ut # mineur	VIERNE	515				Messe		4VM							
O Croix qui fais mourir	BERTHIER, Jacques	515			Passion			4VM							
Pour inventer d autres espaces	VILLENEUVE, Ch.	515			Samedi Saint			4VM							
Sois fort,sois fidèle	BERTHIER Jacques	515			Carême		GLH 120	3VE							
Ave Maria	VICTORIA, Tomás Luis de	516				chant marial	V	4VM							
Ave Maria (sol Majeur)	KODALY	516				chant marial	V	VH							
Ave Maria (sol mineur)	KODALY	516				chant marial	V	VE							
Ave Maria = Salve Regina	ROSSINI G.	516				chant marial	V	3VE/VM							
Pleine de grâce	REBOUD	516			Chant marial		V 134	4VM							
Salve Regina = Ave Maria	ROSSINI	516				Antienne mariale		4VM							
Une Fille d Israël	GODARD Marcel	516			Assomption			4VM							
Voyez à Vos Pieds la Terre des Humains	DEISS	516			Chant marial		V 12	4VM							
Laetatus sum	VIVALDI, A	517						1VE		RV 607 ps121 					
L arche de Noé	BRITTEN	517						2VE		opéra biblique					
Christus vincit (d après Kunc)	GODARD Marcel	518			Invocation			4VM							
Christus Vincit = Entrée festive	PEETERS Flor	518			Invocation			4VM							
Ego sum panis vivus	PALESTRINA	518				communion		4VM							
Quae est ista	LALOUETTE	518						2VE		Mottet à la Ste Vierge					
Notre Père	DURUFLE Maurice	519				Notre Père		4VM							
Preis und Anbetung sei unserm Gott	RINCK, Christian Heinrich	519						4VM		mélodie suédoise					
Sit  laus plena	MENDELSSOHN	520						4VM		Motet au St sacrement	Comédie musicale				
Hark ! The Herald-angel sing	MENDELSSOHN	521						VE		Noël					
Heiligste Nacht	HAYDN J.M.	521						4VM		Noël					
L école marinière	CALMEL Roger	521						Unisson			Chanson				
L enfant musique	CALMEL	521						Unisson			Conte musical				
Marche des Rois	LULLY	522						4VM		Noël					
Toi qui nous as créés	ROBERT, Philippe	522			Louange			4VM							
Heureux qui garde au coeur	GUILMANT Alexandre	523						4VM		Hymne					
Quand le Seigneur se montrera	BERTHIER Jacques	523			Avent		E 117	4VM							
Sache que je ne t aime pas et que je t aime	GODARD Marcel	523						4VM			poème de P. Neruda				
Agnus Dei	CHAILLEY	524				Agnus Dei		4VM							
Heureux celui qui pense	SCHUTZ	524						4VM		Psaume 40					
Peuple immense où Dieu s engage	TERRY	524			Témoignage			4VM							
Recevez le Corps du Christ	GOUZES	524				Communion		4VM							
Regarde où nous risquons d aller	DUMAS	524						4VM		Hymne du soir					
Regina caeli	LOTTI	524			Pâques	Antienne mariale		4VM							
Un grand Prophète a surgi parmi nous	GODARD Marcel	524						VE		Psaume responsorial					
Alleluia, Bonne nouvelle	BERTHIER Jacques	525				Alleluia		3VE							
Anmanèse de St Jean	BERTHIER Jacques	525				Anamnèse		4VM							
Gloire à Dieu au plus haut des cieux	BERTHIER Jacques	525				Gloria		4VM							
Je crois en un seul Dieu (Messe St Jean Baptiste)	BERTHIER, Jacques	525				Credo		3VE							
Messe de Saint-Jean Baptiste	BERTHIER Jacques	525				Messe		4VM							
Nous sommes les pierres vivantes	BERTHIER Jacques	525				Psaume 148		3VM							
Saint,saint ,saint (Messe St Jean Baptiste)	BERTHIER, Jacques	525				Sanctus		4VM							
Alma Redemptoris Mater	PALESTRINA	526			Marie/Noël			4VM				XVI			
Alma Redemptoris Mater	LA TOMBELLE	526													
Animam meam dilectam	VITTORIA	526			Semaine Sainte			3VE							
Eram quasi agnus	VITTORIA	526			Passion			4VM							
Remember not, Lord, our offences	PURCELL Henry	526						5VM		Hymne baroque		XVII			
Cantique des Cantiques	GODARD Marcel	527						VE		Cantique					
Comme le pommier parmi les arbres	GODARD Marcel	527			Cantique des cantiques			4VM		Cantique des cantiques					
Je dors, mais mon coeur veille	GODARD Marcel	527						4VM		Cantique des Cantiques					
Je vous en conjure,filles de Jerusalem	GODARD Marcel	527						4VM		Cantique des Cantiques					
Mon Bien-aimé est une grappe de cypre	GODARD Marcel	527						4VM		Cantique des cantiques					
Herzlieb, zu dir allein	HASSLER	528						4VM		Madrigal					
Mystère du calvaire (Passion St-Jean et harm.Godard)	HASSLER	528			Passion			4VM							
O Crux Ave	PALESTRINA	528			Passion			4VM							
Par le Bapteme de renaissance	AKEPSIMAS	528			Pâques		I 296	4VM							
Te lucis ante terminum	TALLIS	528						4VM		Hymne des complies					
Alleluia,alleluia,le Sauveur est ressuscité	ANONYME	529			Pâques	Alleluia									
Au seuil de la tombe	CROFT	529					I 7	4VM							
Pour accomplir les oeuvres du Père	BERTHIER Jacques	529			Pentecôte		K 234-2	Unisson							
Si le Père vous appelle	BERTHIER, Jacques	529			Témoignage		T 154-1	4VM							
Signes par milliers	AKEPSIMAS	529			Pentecôte		K226	4VM							
Ave Maria	BOUZIGNAC	530				chant marial	V	2VE							
Confitemini	COSTANTINI, Alessandro	530			Louange			5VM							
Dieu nous accueille 	LECOT	530				Rassemblement	A 174	4VM							
Dieu nous appelle	LEFEBVRE	530				Rassemblement	A 205	4VM							
Tenons en éveil	BERTHIER Jacques	530			Louange			4VM							
Tenons en éveil (Arrangement Maucourt)	BERTHIER Jacques	530			Louange			3VM							
Venu en notre chair	VEYSSEYRE	530					C 72	4VM							
Chemin de Pâques	DIEUAIDE, Jean-Michel	531			Carême			Unisson							
Groß ist der Herr	BACH C. Ph. E.	531						4VM		chant sacré					
Magnificat	BACH C. Ph. E	531				Magnificat		5VM		BWV243					
Peuple de Dieu,n  aie pas de honte	Psautier de Genève	531				Envoi		4VM							
Seigneur,tu as vaincu la mort	DEISS	531			Défunts		IS11-a	4VM							
Comme un cerf a soif	Psautier de Genève	532						1VE			chanson populaire				
Nos autem	DESENCLOS	532			Louange			4VM							
Agnus Dei XVII (messe XVIII) grégorien	ANONYME	533	grégorien		Avent	Agnus Dei		Unisson							
Agnus dei XVIII (messe XIII) grégorien	ANONYME	533	grégorien			Agnus Dei		Unisson							
Alleluia 8	ANONYME	533	grégorien			Alleluia		Unisson							
Gloria de Lourdes	LECOT	533				Gloria		VE							
Kyrie de Angelis	ANONYME	533				Kyrie		VH							
Messe des Anges (grégorien et notation moderne)VIII	ANONYME	533				Messe VIII		4VM							
Messe fons bonitatis	ANONYME	533				Messe grégorienne		Unisson							
Messe XVI	ANONYME	533	grégorien			Messe		Unisson							
Messe XVII 	ANONYME	533	grégorien			Messe		Unisson							
Messe XVIII	ANONYME	533	grégorien			Messe		Unisson							
A magyar himnusz (hymne hongrois)		534						4VE			hymne				
Blagoslovi Duse Moja	DOBRI Christov	534						solo S		hymne pays de l Est					
Das Lied der Deutschen (hymne allemand)	HAYDN, J.M.	534									Hymne allemand				
Dieus,sveti latviju (hymne letton)	Anonyme	534						4VM			Hymne letton				
God bless América (hymne américain)		534						3VE			Hymne américain				
Hymne allemand (Das Lied der Deutschen)	HAYDN Joseph	534						VE			Hymne allemand				
Hymne américain (God bless america)	Anonyme	534						4VM			Hymne américain				
Hymne canadien (O Canada)	PELLETIER	534						4VM			Hymne canadien				
Hymne européen (Ode à la joie)	BEETHOVEN	534						4VM			Hymne européen				
Hymne français (la Marseillaise)	ROUGET DE LISLE	534						4VM			Hymne français				
Hymne hongrois (A magyar himnusz)		534						4VM			Hymne hongrois				
Hymne israëlien (Hatikva)	HERTZ IMBER Naftali	534						Unisson			Hymne israëlien				
Hymne italien (Inno de Mameli)	NOVARO Michele	534						4VM			Hymne italien				
Hymne letton (Dieus, sveti latviju)	ANONYME	534						Unisson			Hymne letton				
Inno di Mameli	NOVARO Michele	534						2VE			Hymne italien				
La Marseillaise	ROUGET DE LISLE	534						4VE			hymne français				
O Canada (hymne canadien)	PELLETIER	534						4VM			Hymne canadien				
Tece voda , tece 	POKORNY, B.	534						Sol+SATB							
Deus tu convertens	RHEINBERGER J.G.	535			Avent			6VM							
Gloria (messe en fa mineur opus 159)	RHEINBERGER	535				Gloria		4VM							
Messe	STALMEIER Piet	535				Messe		4VM							
Messe En Fa 	RHEINBERGER	535				Messe		4VH							
Messe en La majeur	RHEINBERGER	535				Messe		3VE							
Fête de N.S Jésus-Christ Roi	ANONYME	536			Fête du Christ Roi			2VE							
Jubilate Deo	BOUZIGNAC	536						3VE		Motet					
Jubilate Deo	BRITTEN Benjamin	536						5VM		choral					
Jubilate Deo	MALMOS  Laszlo	536						4VM		Psaume 65					
Jubilate Deo (Psaume 99)	DE LASSUS Orlandus	536						4VM		Psaume 99					
Dieu se lève et ses ennemis se dispersent	GODARD Marcel	537						4VM		Psaume 67					
En marchant vers toi , Seigneur	LECOT	537				communion	D380	Unisson							
En marchant vers Toi, Seigneur	LECOT	537				communion	D380	4VM							
Arbre de vie	VERCKEN, François	538						4VM		Mottet-choral					
Depuis l aube où sur la terre…		538						4VM			Mélodie allemande				
Eglise de ce temps	DANIEL Etienne	538			Pentecôte		K 35-64	3VE							
Miserere mei, Deus	ALLEGRI	538						9VE		Psaume 50		XVIII			
Pour Que Nos Coeurs	SCOUARNEC	538				Communion		4VM							
"Alleluia, ""Dieu a tellement aimé le monde"""	GODARD Marcel	539				Alleluia		4VM							
Doxologie Amen final des combats de Dieu	GODARD Marcel	539				doxologie		3VE							
Mon âme a soif de Dieu	GODARD Marcel	539						4VM		Ext des Combats de Dieu, Psaume 41					
Pour l amour de cet homme	GODARD Marcel	539						4VH		"Extrait""des combats de Dieu"""					
Regina caeli	AICHINGER	540			Pâques	Antienne mariale		4VM				XVI			
Regina Caeli	CEREROLS Joan	540			Pâques	Antienne mariale		VM							
Regina Caeli 	Anonyme	540			Pâques	Antienne mariale		Unisson							
Hear my prayer	MENDELSSOHN	541						4VM		Cantate					
Laudate Pueri (Opus 39)	MENDELSSOHN	541						3VE		chant de louange Opus 39					
Laudate Pueri Dominum (arrangement par LECOT)	MENDELSSOHN	541						4VM		chant de louange					
Maria Mater gratiae	ALAIN, Albert	541			Chant marial			2VE							
Maria, Mater Gratiae	FAURE	541			Chant marial			2VE							
Magnificat - Magnificat	GIRAUD Patrick	542			Chant marial	Magnificat		4VM							
Magnificat ! Mon Coeur Chante	EBEN, P.	542			Chant marial	Magnificat		4VM							
Magnificat (partiton d orchestre)	BERTHIER Jacques	542			Chant marial 	Magnificat		4VM		en canon					
Magnificat de Taizé sans et avec les versets	BERTHIER Jacques	542			Chant marial			4VM							
Magnificat du ton royal en français	ANONYME	542			Chant marial			4VM							
Magnificat du ton royal en latin	ANONYME	542			Chant marial			4VM							
Magnificat Pour Grandes Assemblées	LECOT	542			Chant marial			4VM							
Magnificat Secundi Toni	DUNSTABLE	542			Chant marial			4VM							
Magnificat-choral	VILLENEUVE, Ch.	542			Chant marial			4VM							
Dans ton amour, Pitié pour moi	AKEPSIMAS Jo	543				Kyrie		2VX							
Jour d allégresse et jour de joie	GOUZES André	543			Pâques		SYL R003	4VE							
La sagesse a dressé une table	GOUZES	543				Communion	F 502	4VM							
Les sommets des montagnes sont à lui	BERTHIER Jacques	543					SM 172	Unisson							
Ich lasse dich nicht, du segnest mich denn	J.Christophe BACH	544						Solo		Mottet					
Qui peut saisir le langage des étoiles?	GODARD Marcel	544						4VM		Hymne à Dieu					
Gelobet seist du ,Jesu Christ	WITTENBERG, W.	545						4VM		Choral de Martin Luther					
Gesang der Partzen =le chant des Parques	BRAHMS Johannes	545						4VM			opus 89				
Rhapsodie	BRAHMS Johannes	545						4VM		opus 53 texte de Goethe					
Ave Christe immolate	JOSQUIN DES PRES	546						3VE		Mottet					
Missa choralis	LISZT	546				Messe		4VM							
Magnificat	VERAN	547				Magnificat		4VM							
Trostet mein Volk	NOSSLER	547						4VM		Isaïe Consolez mon peuple					
Wer bis an das Ende beharrt	MENDELSSOHN	547						4VM		Opus 70 n°32					
Wo Engelsstimm im Lied erschallt	TCHAIKOWSKY	547						4VM		Hymne	Berceuse				
Avec Marie, jubilons d allégresse	LAFARGUE Yves	548			Chant marial			3VE							
Hymne à la Trinité	LOUPPE Thibaut	548			Trinité			solo S							
Missa Sancti Nicolai	HAYDN Michael	548				Messe		4VM							
Tenez vos lampes allumées	WACKENHEIM	548			Témoignage		T 54-14	4VM							
La main de Dieu fait ma force	GODARD Marcel	549						3VE		Psaume 117					
Marie de la Tendresse	AKEPSIMAS	549			Chant marial		V 301	Unisson							
Marie, comblée de grace	DECAUX	549			Chant maria		V 233	3VE							
Descende in hortum meum	FEVIN	550						4VM		Mottet					
"Missa ""Fiat Pax"""	MADIN Henry	550				Messe		4VM							
"Als aus Agypten Israel extrait ""Zwei deutshe Kirchen…."""	MOZART Wolfgang Amadeus	551						4VM		KV 343 (336c)					
Benedictus sit Deus	MOZART Wolfgang Amadeus	551						4VM		Mottet					
Coro	MOZART Wolfgang Amadeus	551						5VM		x					
Miserere	MOZART Wolfgang Amadeus	551						2VE		KV 85 Psaume 51		XVIII			
Miserere	MOZART Wolfgang Amadeus	551						2x4VM		KV 85 Psaume 51		XVIII			
"O Gooteslamm extrait""Zwei deusche Kirchenlieder"" "	MOZART Wolfgang Amadeus	551						VH		KV 343,1 (336c)		XVIII			
Veni Sancte Spiritus	MOZART Wolfgang Amadeus	551			Pentecôte			4VM							
Zwei deutsche Kirchenlieder = Gotteslamm/Als aus Agypten	MOZART Wolfgang Amadeus	551						Unisson		KV 343 2 hymnes	chanson espagnol	XVIII			
Cantate Domino	ROUCAIROL	552						4VM		Louange					
Nun greifet in die Seiten Frei	BACH/ NICOLAI	552						4VM		chant 					
Pater Noster	DE KLERK	552				Notre Père		4VM							
Psaume CXIV	KODALY	552						4VM		Psaume 114					
Hebe Deine Augen Auf Zu Den Bergen	MENDELSSOHN	553						4VM		Psaume 121					
Hor mein Bitten,Herr	MENDELSSOHN	553						VE		Hymne					
"Hymne ""Hor mein Bitten…"""	MENDELSSOHN	553						VE		Hymne					
Ave Maria	KOCSAR Miklos	554				chant marial	V	2VE							
Jubilate Deo	KOCSAR Miklos	554						VE		2 chœurs					
Régina Caeli	KOSCAR Miklos	554			Pâques	Antienne mariale		3VE							
Salve Regina	KOCSAR Miklos	554				Antienne mariale		3VE							
cinq chœurs faciles a capella	POULENC francis	555						3VE			Chanson enfantines				
Debout resplendis	GOCAM	556			Pentecôte		K230	3VE							
Je vous ai choisis	Emmanuel	556				Communion		VE							
J exulte de joie	GOCAM	556						4VM		Cantique Isaïe 61et 62					
La paix elle aura ton visage	Anonyme	556				Communion		4VM							
Messe du Kadosh	GOCAM	556				Messe		4VM							
Nous te rendons grâce	HAUGUEL Charles-Eric	556			Louange			4VM							
Où sont Amour et Charité	BARANGER	556				Communion		4VM							
Qu il est formidable d aimer	GIANADDA Jean-Claude	556			Témoignage		T 67	2VE							
Trouver dans ma vie ta présence	GIANADA	556					P 205	4VM							
Voici le Corps et le Sang du Seigneur	DANNAUD M.	556				Communion		4VM							
Au chant de l alouette (Canada)	GRINDEL	557						4VM			chant populaire				
Chansons populaires françaises	INDY d  Vincent	557						4VM			chant				
La prière	BRASSENS	557						1VE			chanson française				
Le Mannerchor de Steffisbourg	VILLARD-GILLES Jean	557						4VH			Répertoire les 4 barbus				
Le petit cheval arrangement M.Godard	BRASSENS	557						2VE			poème de Paul Fort				
Out of the deep	TOMKINS	557						3VM		d après le psaume 130					
En passant par la Lorraine	NOYON	558						4VM			chant populaire				
Hiver (Yver) vous n estes qu un villain	DEBUSSY	558						1VE			Chanson				
L  alouette	LOTH	558						Unisson			chanson				
La chanson de la navette	RENARD	558						Unisson			poésie de J.Doucet				
La lune est morte	Anonyme	558						1VE			chanson				
Le chant des Canuts	ANONYME	558						4VM			chant lyonnais				
Mignonne, allon voirsi la roze	COSTELEY Guillaume	558						4VM			chanson de la Renaissance				
Mille regrets de vous abandonner	JOSQUIN DES PRES	558						4VM			chanson de la Renaissance				
Ne pleure pas , Jeannette	DE RANSE	558						4VM			Chanson polpulaire				
Yver, vous n estes qu un villain	DEBUSSY	558						4VM			Chanson des Beatles				
Cantate Domino	MONTEVERDI	559						4VM		Louange					
Exultent caeli	MONTEVERDI	559						4VM		Mottet					
Laudate Dominum	MONTEVERDI Claudio	559						2VM		chantde louange Vêpres					
Magnificat	MONTEVERDI	559				Magnificat		6VM							
Vêpres de 1610	MONTEVERDI	559						6VM		Vêpres					
C était Anne de Bretagne	DARCIEUX	560						VE			Chant				
La source	Anonyme	560						2VE			chanson française				
Margot,labourez les vignes	ARCADELT	560						4VM			chanson populaire				
Quand j ai ouy le tabourin	DEBUSSY	560						4VM			texte C.d Orléans				
Quand l  ennui fâcheux vous prend	COSTELEY Guillaume	560						4VM			chanson française	XVI			
Vive Henri IV	Anonyme	560						4VM							
Vous perdez temps de me dire mal d elle	SERMISY	560						4VM							
Cantate de Noël	DAQUIN Louis-Claude	561			Noël			VE		Cantate de Noël					
Le sabotier rieur	GODARD Marcel	561						3VE		Noël conte musical					
Noël de la paix	CHAILLEY	561						4VM		Noël					
Pastorale de la Nativité	NOYON	561						4VM		Noël					
Begräbnisgesang Opus 13	BRAHMS Johannes	562						4VM		Opus 13 chant funéraire					
Le Seigneur a libéré son peuple	DECHA, P.	562			Pâques		I 123	4VM							
Warun ist der Licht (Motet)	BRAHMS Johannes	562						4VM		Motet opus 74 n°1	Echo ds la forêt				
Zum Abendsegen	ANONYME	562			Office du soir			4VM							
Amsterdam	BREL	563						3VE			variété				
Au joly jeu	JANEQUIN	563						4VM			chant populaire				
En venant de Lyon	MOUTON	563						4VM			chanson				
Il s en va tard	JANEQUIN	563						4VM+VE							
La-haut,dessus ces côtes	Anonyme	563						VE			chanson du Berry				
L horloge de Grand-Mère	GUINDANI Ch.	563						3VH			chanson				
Ma femme  est morte 	ANONYME	563						4VM			chanson	XVII			
Moresca	BIANCHERI, Adriano	563						5VM			chanson française	XVIII			
Pendant la messe	LALLEMENT	563						4VM			chanson à boire				
Quand le berger vit la bergère	COSTELEY Guillaume	563						4VM			Chanson française				
Voix du vieux monde	DOYEN	563						2VE							
Dans la ferme à Mathurin	CHAILLEY	564						4VE			chanson populaire				
Heureux	BREL	564						3VE			chant variété				
Le loup de neige (The snow wolf)	WILLIAMSON	564						VE			mini opéra pr enfants				
Salmo	ANONYME	564			Louange			4VM		Psaume 66					
Auf, werde licht	GABRIEL, Thomas	565				Introït		Unisson							
Dreams	TUCAPSKY Antonin	565						VE			chant				
Missa brevis St Joseph des Fins	BARTHELEMY	566				Messe		4VM							
Non nobis Domine	HAYDN	566						4VM		Motet					
Messe Pastoral in C	REIMANN I.	567				Messe de Noël		4VM							
Messe pour les Paroisses	DARASSE	567				Messe		4VM							
Stabat Mater	PERGOLESE Giovanni-Battista	568						3VE		Hymne médiéval en12n°					
Psaumes	BERNSTEIN L.	569						4VM		Ps 108,100,23,2,131,133					
Te Deum	BRITTEN Benjamin	570						4VM		Hymne					
Messe en sol	SCHUBERT	571				Messe		4VM							
Les Vêpres sonnent	ROPARTZ Guy	572						3VE			Poème de L. Mercier				
Messe Brève En l  Honneur de Ste Anne	ROPARTZ, Guy	572				Messe		3VE							
Messe à 4 voix	MONTEVERDI	573				Messe		4VM							
Messe en mi b	REIMANN I.	574				Messe		2VE							
Confitebor (Vesperae de Dominica)	MOZART Wolfgang Amadeus	575						VE		Vêpres					
Daphnens einziger Fehler Extrait de Dreistimmige Gesange	HAYDN Joseph	575						2VE			x				
Dreistimmige Gesange extrait n°2 Daphnens eiziger…	HAYDN Joseph	575						2VE		chant sacré					
Laudate Pueri (Vêpres d un confesseur)	MOZART Wolfgang Amadeus	575						4VM		Vêpres d un confesseur KV339 					
Laudate Pueri (Vesperae de Dominica)	MOZART Wolfgang Amadeus	575						4VM		Vêpres de Dominica KV321 					
Missa Brevis (Messe des moineaux)	MOZART Wolfgang Amadeus	576				Messe		4VM							
Missa Sancti Amandi in C (do)	HAYDN Michael	577				Messe		4VM							
Lobet den Hernn , alle Vôlker	KROPFREITER	578			louange			4VM				XXI			
Messe de Requiem	FAURE	579				Messe		4VM							
Requiem (Messe de)	FAURE	579				Messe		4VM							
Cantoria de luca della Robbia	GODARD Marcel	580						4VM		Louange					
Vêpres de l  Immaculée	GODARD Marcel	581						4VM		Vêpres					
Dieu Saint ! Dieu très Saint ! (messe du Puy)	GODARD Marcel	583				Sanctus du Synode		4VM							
Messe du Puy	GODARD Marcel	583				Messe		4VM							
Gloria VE	VIVALDI Antonio	584						4VM		RV589					
Gloria VM	VIVALDI Antonio	584						VE		RV589					
Magnificat	VIVALDI, A	585				Magnificat		3VE/4VM							
Messe modale en septuor	ALAIN, Jehan	586				Messe		2VE							
Confitebor Terzo Alla Francese	MONTEVERDI	588						4VM		Mottet					
Gloire au Roi des cieux	BACH Johann Sebastian	588						4VM		Cantate 207					
Sancta Maria mater Dei	MOZART Wolfgang Amadeus	588						4VM		Chant marial					
Soyez dans la paix	BACH Johann Sebastian	588						3VM							
Voici briller le jour du seigneur	BACH Jean Sébastien	588			Rassemblement			4VM							
Passion selon saint Jean	GODARD Marcel	589			Passion			4VM		Passion					
Completorium	HAYDN, Michael	590			Complies			4VM		complies					
